year,severity_index,casualties,economic_loss,response_hours,aid_amount,response_score,recovery_days,casualties_log,economic_loss_log,aid_amount_log,recovery_days_log,response_hours_log,country_Australia,country_Bangladesh,country_Brazil,country_Canada,country_Chile,country_China,country_Congo,country_France,country_Germany,country_Greece,country_India,country_Indonesia,country_Ireland,country_Italy,country_Japan,country_Mexico,country_New Zealand,country_Nigeria,country_Peru,country_Philippines,country_South Africa,country_Spain,country_Turkey,country_United States,disaster_type_Cyclone,disaster_type_Drought,disaster_type_Earthquake,disaster_type_Extreme Cold,disaster_type_Extreme Heat,disaster_type_Flood,disaster_type_Landslide,disaster_type_Storm Surge,disaster_type_Tornado,disaster_type_Tsunami,disaster_type_Volcanic Eruption,disaster_type_Wildfire
2013,1.9,8,19039.9,4.0,6294.0,95.12,40.0,2.1972245773362196,9.85434457613578,8.747510946478448,3.713572066704308,1.6094379124341003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2008,0.7,8,23367.0,12.0,3283.0,75.61,160.0,2.1972245773362196,10.059122844067577,8.096817470572319,5.081404364984463,2.5649493574615367,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2013,0.3,7,12291.9,22.0,2925.0,51.22,30.0,2.0794415416798357,9.416777138923443,7.98139158158007,3.4339872044851463,3.1354942159291497,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2005,0.9,21,20189.7,23.0,5017.0,48.78,37.0,3.091042453358316,9.912977381334896,8.520786726926367,3.6375861597263857,3.1780538303479458,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2012,1.2,10,25335.6,8.0,3470.0,85.37,49.0,2.3978952727983707,10.140005269655783,8.152198015861787,3.912023005428146,2.1972245773362196,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2012,1.5,92,13933.5,61.0,2695.0,0.0,114.0,4.532599493153256,9.542123058396822,7.899524472032198,4.74493212836325,4.127134385045092,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2003,0.1,1,644.3,10.0,622.0,80.49,142.0,0.6931471805599453,6.469715324941794,6.434546518787453,4.962844630259907,2.3978952727983707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2021,1.7,10,1613.0,6.0,707.0,90.24,44.0,2.3978952727983707,7.3864708488298945,6.56244409369372,3.8066624897703196,1.9459101490553132,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2001,0.8,70,14808.8,87.0,6316.0,0.0,10.0,4.2626798770413155,9.603044402781732,8.7509996908987,2.3978952727983707,4.477336814478207,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2013,2.1,32,21622.0,15.0,8606.0,68.29,110.0,3.4965075614664802,9.981512841973895,9.060331104649475,4.709530201312334,2.772588722239781,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2001,1.4,34,26017.6,24.0,5359.0,46.34,29.0,3.5553480614894135,10.166566945853402,8.586719254064848,3.4011973816621555,3.2188758248682006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2013,0.1,0,12164.0,3.0,7959.0,97.56,157.0,0.0,9.406318255217624,8.982184278838428,5.062595033026967,1.3862943611198906,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2016,1.4,24,1932.0,17.0,632.0,63.41,57.0,3.2188758248682006,7.566828479208331,6.450470422144176,4.060443010546419,2.8903717578961645,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2023,0.4,11,22810.0,28.0,9440.0,36.59,14.0,2.4849066497880004,10.03499815473834,9.152817185732516,2.70805020110221,3.367295829986474,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2007,2.3,21,26364.9,9.0,4997.0,82.93,40.0,3.091042453358316,10.179826787547315,8.516793111394898,3.713572066704308,2.302585092994046,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2019,0.3,11,1265.0,35.0,474.0,19.51,126.0,2.4849066497880004,7.143617602704121,6.163314804034641,4.844187086458591,3.58351893845611,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2023,0.9,5,15305.4,5.0,4618.0,92.68,26.0,1.791759469228055,9.636026320570792,8.437933510430605,3.295836866004329,1.791759469228055,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2009,0.4,4,1648.8,11.0,619.0,78.05,7.0,1.6094379124341003,7.408409347426631,6.429719478039138,2.0794415416798357,2.4849066497880004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022,1.6,3,21444.8,2.0,2572.0,100.0,94.0,1.3862943611198906,9.973284100988215,7.8528278122817445,4.553876891600541,1.0986122886681098,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022,0.6,9,26322.0,15.0,4102.0,68.29,162.0,2.302585092994046,10.178198360706745,8.319473692442186,5.093750200806762,2.772588722239781,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2014,0.9,9,15835.5,10.0,6067.0,80.49,12.0,2.302585092994046,9.67007268135729,8.710784340468424,2.5649493574615367,2.3978952727983707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024,0.1,1,1459.8,10.0,532.0,80.49,162.0,0.6931471805599453,7.286739509840704,6.278521424165844,5.093750200806762,2.3978952727983707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
2013,0.8,14,21409.6,17.0,6951.0,63.41,133.0,2.70805020110221,9.97164140547877,8.846784666945227,4.897839799950911,2.8903717578961645,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024,1.5,30,13330.0,20.0,6032.0,56.1,106.0,3.4339872044851463,9.497847429113676,8.704999678440762,4.672828834461906,3.044522437723423,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2005,0.4,4,12170.8,10.0,9620.0,80.49,57.0,1.6094379124341003,9.406877079728401,9.171703488361265,4.060443010546419,2.3978952727983707,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2022,0.8,2,21512.8,3.0,5521.0,97.56,119.0,1.0986122886681098,9.976449868676545,8.6164953924901,4.787491742782046,1.3862943611198906,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2009,2.0,34,12626.0,17.0,9061.0,63.41,138.0,3.5553480614894135,9.44359265743868,9.111845125227083,4.9344739331306915,2.8903717578961645,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2012,1.5,29,23199.0,19.0,5893.0,58.54,894.0,3.4011973816621555,10.0519075576544,8.68169016329764,6.796823718274855,2.995732273553991,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2005,0.5,5,1075.0,9.0,237.0,82.93,67.0,1.791759469228055,6.98100574072173,5.472270673671475,4.219507705176107,2.302585092994046,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2016,0.4,1,21901.2,3.0,8768.0,97.56,167.0,0.6931471805599453,9.994342367380169,9.078978053779355,5.123963979403259,1.3862943611198906,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2021,0.8,4,25764.0,5.0,9655.0,92.68,32.0,1.6094379124341003,10.156772260762324,9.175334762777368,3.4965075614664802,1.791759469228055,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2002,0.6,7,12763.2,12.0,5773.0,75.61,37.0,2.0794415416798357,9.454399656344632,8.661120360222881,3.6375861597263857,2.5649493574615367,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2000,0.3,5,9003.0,16.0,2181.0,65.85,43.0,1.791759469228055,9.105424202026622,7.687997166393016,3.784189633918261,2.833213344056216,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2013,1.7,27,25515.3,16.0,5322.0,65.85,69.0,3.332204510175204,10.147072742621464,8.579792333172758,4.248495242049359,2.833213344056216,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2019,0.9,6,26078.4,7.0,3836.0,87.8,103.0,1.9459101490553132,10.168901009640974,8.252446090246952,4.6443908991413725,2.0794415416798357,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024,0.1,0,1646.0,2.0,343.0,100.0,171.0,0.0,7.4067107301776405,5.840641657373398,5.147494476813453,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2005,2.9,6,20793.0,2.0,7672.0,100.0,30.0,1.9459101490553132,9.942419762537915,8.945462952177666,3.4339872044851463,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
