year,country,disaster_type,severity_index,casualties,economic_loss,response_hours,aid_amount,response_score,recovery_days
2022,Philippines,Tsunami,2.6,10,155181.0,4.0,46816.42,95.12,987.0
2023,Indonesia,Storm Surge,3.6,11,567214.0,3.0,171117.57,97.56,132.0
2004,Philippines,Cyclone,3.5,133,2239326.0,38.0,675539.03,12.2,64.0
2015,India,Flood,1.8,31,402073.0,17.0,121244.93,63.41,155.0
2006,Japan,Earthquake,2.7,49,1430037.0,18.0,431206.3,60.98,23.0
1993,Bangladesh,Extreme Heat,1.5,66,38832.0,44.0,11707.09,0.0,65.0
2002,China,Cyclone,0.8,14,53692.8,17.0,16184.82,63.41,100.0
2017,Philippines,Landslide,1.7,22,90905.8,13.0,27397.06,73.17,134.0
2013,Turkey,Storm Surge,1.8,32,323820.0,18.0,97560.42,60.98,66.0
2020,Philippines,Landslide,2.9,12,39616.9,4.0,11935.18,95.12,113.0
2007,Indonesia,Volcanic Eruption,7.9,174,144220.0,22.0,43445.88,51.22,160.0
2021,Bangladesh,Flood,0.6,26,199189.2,44.0,59991.55,0.0,152.0
2001,India,Flood,3.6,101,1227241.0,28.0,369528.41,36.59,149.0
2021,Philippines,Cyclone,2.1,63,163279.2,30.0,49156.23,31.71,43.0
1990,Nigeria,Drought,0.5,19,290000.0,38.0,87290.0,12.2,625.0
2023,China,Earthquake,0.5,3,678595.0,5.0,204232.17,92.68,115.0
2014,Turkey,Flood,1.5,18,444705.0,12.0,133742.4,75.61,166.0
1998,China,Tsunami,4.2,151,282756.6,36.0,85020.31,17.07,163.0
2007,Philippines,Flood,1.4,24,348161.0,17.0,104665.99,63.41,134.0
2022,China,Flood,6.5,98,2597055.5,15.0,780541.99,68.29,35.0
2020,Turkey,Earthquake,3.8,15,6831593.0,4.0,2052800.18,95.12,193.0
2017,Bangladesh,Cyclone,2.6,31,83350.8,12.0,25032.85,75.61,91.0
2024,Philippines,Tsunami,2.9,35,147662.2,12.0,44347.32,75.61,714.0
2000,Turkey,Earthquake,0.1,1,53313.2,12.0,16009.26,75.61,107.0
2008,Indonesia,Tsunami,4.6,23,223210.4,5.0,67018.12,92.68,208.0
2011,India,Landslide,0.4,3,544.4,7.0,163.45,87.8,133.0
2020,Turkey,Drought,0.6,1,157922.4,2.0,47402.53,100.0,33.0
2006,Japan,Cyclone,2.6,13,33196.8,5.0,9347.0,92.68,8.0
2021,Indonesia,Cyclone,0.6,13,26427.0,22.0,7930.18,51.22,43.0
2016,Philippines,Extreme Heat,2.0,22,37458.0,11.0,11240.06,78.05,30.0
2022,Philippines,Landslide,1.1,4,38420.8,4.0,11528.5,95.12,113.0
2007,Turkey,Earthquake,4.3,26,5388820.2,6.0,1616922.12,90.24,294.0
1992,Congo,Flood,4.3,404,520000.0,94.0,156000.0,0.0,926.0
1998,South Africa,Storm Surge,0.3,5,3200000.0,18.0,960000.0,60.98,259.0
2003,Nigeria,Storm Surge,1.4,50,150000.0,36.0,45000.0,17.07,715.0
2004,Nigeria,Drought,2.8,56,270000.0,20.0,81000.0,56.1,469.0
2004,South Africa,Extreme Heat,1.6,18,160000.0,11.0,48000.0,78.05,41.0
2005,Indonesia,Earthquake,6.4,90,12800000.0,14.0,3840000.0,70.73,938.0
2005,Congo,Flood,6.6,304,330000.0,46.0,99000.0,0.0,517.0
2006,South Africa,Drought,3.8,61,3800000.0,16.0,1140000.0,65.85,285.0
2007,Nigeria,Drought,0.3,13,300000.0,44.0,90000.0,0.0,608.0
2008,South Africa,Drought,2.6,23,2600000.0,9.0,780000.0,82.93,225.0
2008,South Africa,Flood,7.1,64,3550000.0,9.0,1065000.0,82.93,517.0
2008,Nigeria,Storm Surge,1.9,67,570000.0,35.0,171000.0,19.51,609.0
2008,Nigeria,Flood,5.0,200,2500000.0,40.0,750000.0,7.32,1070.0
2010,Nigeria,Drought,1.5,14,1500000.0,9.0,450000.0,82.93,579.0
2012,Turkey,Earthquake,6.6,145,13200000.0,22.0,3960000.0,51.22,124.0
2013,South Africa,Wildfire,4.0,36,400000.0,9.0,120000.0,82.93,227.0
2015,South Africa,Flood,7.9,79,3950000.0,10.0,1185000.0,80.49,315.0
2015,Nigeria,Drought,1.8,9,1800000.0,5.0,540000.0,92.68,644.0
2016,Nigeria,Drought,2.8,95,2800000.0,34.0,840000.0,21.95,711.0
2017,Nigeria,Flood,3.4,61,1700000.0,18.0,510000.0,60.98,624.0
2017,South Africa,Storm Surge,3.8,23,1140000.0,6.0,342000.0,90.24,346.0
2018,South Africa,Wildfire,0.9,9,90000.0,10.0,27000.0,80.49,244.0
2018,South Africa,Drought,2.7,3,2700000.0,1.0,810000.0,100.0,350.0
2019,Nigeria,Drought,0.7,23,700000.0,33.0,210000.0,24.39,340.0
2019,Nigeria,Flood,3.5,81,1750000.0,23.0,525000.0,48.78,349.0
2019,Congo,Volcanic Eruption,6.9,200,690000.0,29.0,207000.0,34.15,381.0
2019,South Africa,Storm Surge,1.1,7,330000.0,6.0,99000.0,90.24,196.0
2020,Nigeria,Flood,6.0,234,3000000.0,39.0,900000.0,9.76,657.0
2021,Turkey,Flood,0.0,0,10000.0,8.0,3000.0,85.37,158.0
2021,Nigeria,Drought,1.8,18,1800000.0,10.0,540000.0,80.49,433.0
2021,Nigeria,Drought,0.2,3,200000.0,15.0,60000.0,68.29,635.0
2022,Nigeria,Cyclone,1.4,21,140000.0,15.0,42000.0,68.29,19.0
2024,Nigeria,Drought,2.4,22,2400000.0,9.0,720000.0,82.93,387.0
2009,South Africa,Extreme Heat,1.1,8,110000.0,7.0,33000.0,87.8,74.0
2010,Congo,Landslide,1.1,21,110000.0,19.0,33000.0,58.54,963.0
2003,China,Drought,2.1,44,96795.0,21.0,29025.41,53.66,30.0
2022,Philippines,Tsunami,0.7,9,31189.2,13.0,2795.0,73.17,436.0
2014,Japan,Volcanic Eruption,3.4,7,15575.4,2.0,4668.54,100.0,22.0
2023,Philippines,Volcanic Eruption,2.3,30,148793.9,13.0,44569.75,73.17,170.0
1998,China,Cyclone,4.9,176,124386.5,36.0,37251.49,17.07,63.0
2003,China,Tornado,2.1,63,107383.5,30.0,32150.43,31.71,83.0
2022,Japan,Storm Surge,3.9,23,401094.0,6.0,120085.29,90.24,13.0
2019,Bangladesh,Storm Surge,1.8,63,194533.2,35.0,58233.75,19.51,152.0
2009,China,Flood,8.5,136,1174634.0,16.0,351439.74,65.85,142.0
2000,Bangladesh,Tornado,5.5,336,464497.0,61.0,138965.43,0.0,92.0
1997,Turkey,Earthquake,4.2,139,7266498.0,33.0,2173561.15,24.39,79.0
2014,Turkey,Earthquake,4.3,95,6316549.5,22.0,1888967.07,51.22,245.0
2023,Bangladesh,Flood,4.8,168,1672459.0,35.0,500107.84,19.51,178.0
1991,South Africa,Drought,2.6,39,300000.0,15.0,89700.0,68.29,320.0
1995,Turkey,Earthquake,7.4,170,14800000.0,23.0,4425200.0,48.78,163.0
1997,Nigeria,Drought,3.2,115,1170000.0,36.0,349830.0,17.07,492.0
1998,South Africa,Landslide,0.9,57,180000.0,63.0,53820.0,0.0,258.0
2000,Congo,Landslide,4.6,97,10000.0,21.0,2990.0,53.66,458.0
2001,Turkey,Earthquake,5.5,66,11000000.0,12.0,3289000.0,75.61,223.0
2002,South Africa,Wildfire,0.6,9,240000.0,15.0,71760.0,68.29,331.0
2004,South Africa,Drought,2.6,3,310000.0,1.0,92690.0,100.0,202.0
2005,Indonesia,Earthquake,6.3,101,12600000.0,16.0,3767400.0,65.85,581.0
2005,South Africa,Extreme Heat,2.7,11,270000.0,4.0,80730.0,95.12,50.0
2007,Indonesia,Earthquake,5.0,115,10000000.0,23.0,2990000.0,48.78,472.0
2009,South Africa,Extreme Heat,2.2,13,220000.0,6.0,65780.0,90.24,56.0
2010,South Africa,Landslide,1.7,7,170000.0,4.0,50830.0,95.12,195.0
2010,Nigeria,Extreme Heat,0.7,2,70000.0,3.0,20930.0,97.56,62.0
2010,Nigeria,Cyclone,2.1,99,210000.0,47.0,62790.0,0.0,47.0
2011,Nigeria,Drought,0.4,8,400000.0,21.0,119600.0,53.66,516.0
2011,South Africa,Drought,1.0,17,1000000.0,17.0,299000.0,63.41,316.0
2011,Congo,Flood,3.7,152,1850000.0,41.0,553150.0,4.88,740.0
2011,Nigeria,Extreme Heat,2.2,53,220000.0,24.0,65780.0,46.34,51.0
2012,Nigeria,Extreme Heat,3.3,10,330000.0,3.0,98670.0,97.56,84.0
2013,South Africa,Flood,4.8,10,2400000.0,2.0,717600.0,100.0,561.0
2013,South Africa,Landslide,0.2,0,20000.0,2.0,5980.0,100.0,235.0
2014,Nigeria,Wildfire,1.2,8,120000.0,7.0,35880.0,87.8,336.0
2014,South Africa,Wildfire,2.5,25,250000.0,10.0,74750.0,80.49,313.0
2014,South Africa,Flood,2.1,2,1050000.0,1.0,313950.0,100.0,439.0
2014,South Africa,Wildfire,4.5,9,450000.0,2.0,134550.0,100.0,238.0
2014,Congo,Flood,2.1,92,1050000.0,44.0,313950.0,0.0,950.0
2014,Nigeria,Cyclone,1.3,21,130000.0,16.0,38870.0,65.85,36.0
2015,Nigeria,Drought,1.1,32,1100000.0,29.0,328900.0,34.15,516.0
2015,Nigeria,Storm Surge,0.1,1,30000.0,10.0,8970.0,80.49,557.0
2016,South Africa,Wildfire,4.1,21,410000.0,5.0,122590.0,92.68,192.0
2017,India,Storm Surge,4.5,63,1350000.0,14.0,403650.0,70.73,100.0
2017,Nigeria,Storm Surge,1.1,40,330000.0,36.0,98670.0,17.07,646.0
2017,Congo,Volcanic Eruption,4.1,119,410000.0,29.0,122590.0,34.15,1030.0
2018,South Africa,Drought,3.0,3,3000000.0,1.0,897000.0,100.0,345.0
2019,South Africa,Drought,0.6,7,600000.0,11.0,179400.0,78.05,228.0
2019,Nigeria,Drought,2.5,95,2500000.0,38.0,747500.0,12.2,586.0
2020,South Africa,Drought,0.7,6,700000.0,9.0,209300.0,82.93,180.0
2020,South Africa,Landslide,4.5,81,450000.0,18.0,134550.0,60.98,318.0
2021,Nigeria,Wildfire,2.6,122,260000.0,47.0,77740.0,0.0,587.0
2022,Turkey,Earthquake,7.4,37,14800000.0,5.0,4425200.0,92.68,130.0
2022,South Africa,Drought,4.5,45,4500000.0,10.0,1345500.0,80.49,295.0
2022,Congo,Flood,1.0,9,500000.0,9.0,149500.0,82.93,915.0
2022,Nigeria,Storm Surge,3.2,154,960000.0,48.0,287040.0,0.0,670.0
2022,South Africa,Drought,3.3,17,3300000.0,5.0,986700.0,92.68,222.0
2022,Congo,Flood,3.3,73,1650000.0,22.0,493350.0,51.22,567.0
2023,Nigeria,Drought,0.1,5,100000.0,46.0,29900.0,0.0,650.0
2023,Nigeria,Extreme Heat,2.8,6,280000.0,2.0,83720.0,100.0,71.0
2024,Nigeria,Cyclone,2.1,67,210000.0,32.0,62790.0,26.83,55.0
2024,Nigeria,Drought,3.1,90,3100000.0,29.0,926900.0,34.15,316.0
2021,Bangladesh,Landslide,2.8,101,128055.2,36.0,38283.63,17.07,114.0
2010,China,Extreme Heat,0.9,17,39951.0,19.0,11940.85,58.54,19.0
2019,Turkey,Flood,0.8,9,327968.0,11.0,98023.13,78.05,98.0
2009,India,Landslide,5.1,122,324032.0,24.0,96831.73,46.34,106.0
2010,India,Drought,2.9,52,1678096.6,18.0,501442.57,60.98,90.0
2004,Turkey,Storm Surge,0.4,7,33226.4,18.0,6814.0,60.98,154.0
2013,India,Drought,2.4,24,48762.0,10.0,14567.05,80.49,138.0
2014,Bangladesh,Flood,3.3,178,1012044.0,54.0,302333.66,0.0,101.0
2014,Bangladesh,Flood,6.0,234,842260.0,39.0,251610.62,9.76,95.0
1998,China,Volcanic Eruption,4.1,185,188821.4,45.0,56395.27,0.0,24.0
2022,Japan,Landslide,2.9,6,63135.9,2.0,18855.95,100.0,27.0
2017,Japan,Flood,3.1,19,509233.0,6.0,152041.68,90.24,8.0
2015,Indonesia,Storm Surge,0.9,2,169951.0,2.0,50730.65,100.0,114.0
2017,Bangladesh,Flood,1.7,37,514889.2,22.0,153642.57,51.22,176.0
2013,Bangladesh,Extreme Heat,3.4,126,110609.0,37.0,33001.81,14.63,81.0
2005,Japan,Storm Surge,3.1,56,452823.0,18.0,135055.54,60.98,29.0
2010,Indonesia,Flood,0.2,4,45595.2,20.0,13594.53,56.1,94.0
2016,Indonesia,Volcanic Eruption,1.5,30,99235.5,20.0,29585.83,56.1,176.0
2007,Turkey,Extreme Cold,2.6,5,152770.8,2.0,45531.8,100.0,71.0
2003,Philippines,Extreme Heat,3.1,62,103997.0,20.0,30994.6,56.1,45.0
1998,Indonesia,Tsunami,7.6,319,23981361.0,42.0,7147233.13,2.44,516.0
1999,Turkey,Earthquake,5.3,53,10600000.0,10.0,3158800.0,80.49,92.0
2003,Nigeria,Flood,0.2,6,750000.0,30.0,223500.0,31.71,713.0
2004,Nigeria,Extreme Heat,0.6,37,60000.0,61.0,17880.0,0.0,64.0
2006,Nigeria,Storm Surge,2.2,22,660000.0,10.0,196680.0,80.49,326.0
2007,Nigeria,Extreme Heat,2.0,18,200000.0,9.0,59600.0,82.93,78.0
2009,India,Landslide,7.0,49,700000.0,7.0,208600.0,87.8,106.0
2009,South Africa,Drought,2.1,25,2100000.0,12.0,625800.0,75.61,319.0
2010,Nigeria,Drought,3.2,35,3200000.0,11.0,953600.0,78.05,717.0
2013,Nigeria,Drought,2.8,6,2800000.0,2.0,834400.0,100.0,423.0
2013,Nigeria,Drought,1.7,82,1700000.0,48.0,506600.0,0.0,648.0
2013,Nigeria,Flood,5.0,20,2500000.0,4.0,745000.0,95.12,516.0
2013,Nigeria,Cyclone,1.6,6,160000.0,4.0,47680.0,95.12,60.0
2013,Nigeria,Cyclone,0.2,6,20000.0,30.0,5960.0,31.71,51.0
2013,South Africa,Extreme Heat,1.7,12,170000.0,7.0,50660.0,87.8,57.0
2015,Nigeria,Drought,3.3,129,3300000.0,39.0,983400.0,9.76,350.0
2015,Nigeria,Drought,1.1,41,1100000.0,37.0,327800.0,14.63,563.0
2017,Nigeria,Flood,0.6,10,300000.0,16.0,89400.0,65.85,462.0
2017,South Africa,Drought,2.3,5,2300000.0,2.0,685400.0,100.0,283.0
2018,Congo,Flood,6.4,32,3200000.0,5.0,953600.0,92.68,771.0
2019,Nigeria,Extreme Heat,3.5,77,350000.0,22.0,104300.0,51.22,20.0
2020,China,Tsunami,3.3,63,330000.0,19.0,98340.0,58.54,49.0
2020,South Africa,Landslide,2.7,38,270000.0,14.0,80460.0,70.73,278.0
2020,Nigeria,Flood,2.3,83,1150000.0,36.0,342700.0,17.07,628.0
2020,South Africa,Drought,1.9,11,1900000.0,6.0,566200.0,90.24,207.0
2020,Nigeria,Extreme Heat,0.8,35,80000.0,44.0,23840.0,0.0,77.0
2021,South Africa,Storm Surge,4.3,52,1290000.0,12.0,384420.0,75.61,297.0
2021,Congo,Drought,0.6,7,600000.0,12.0,178800.0,75.61,605.0
2021,Nigeria,Drought,0.2,4,200000.0,20.0,59600.0,56.1,602.0
2021,South Africa,Drought,3.8,11,3800000.0,3.0,1132400.0,97.56,276.0
2021,Nigeria,Extreme Heat,3.2,32,320000.0,10.0,95360.0,80.49,76.0
2022,South Africa,Drought,4.0,28,4000000.0,7.0,1192000.0,87.8,345.0
2022,Nigeria,Drought,1.9,82,1900000.0,43.0,566200.0,0.0,436.0
2022,Congo,Landslide,2.2,75,220000.0,34.0,65560.0,21.95,688.0
2023,Philippines,Extreme Heat,3.2,45,320000.0,14.0,95360.0,70.73,45.0
2023,South Africa,Wildfire,0.9,7,90000.0,8.0,26820.0,85.37,321.0
2023,South Africa,Flood,6.3,44,3150000.0,7.0,938700.0,87.8,505.0
2023,Nigeria,Storm Surge,0.6,15,180000.0,25.0,53640.0,43.9,332.0
2023,South Africa,Wildfire,3.7,15,370000.0,4.0,110260.0,95.12,274.0
2024,South Africa,Drought,0.4,3,400000.0,7.0,119200.0,87.8,297.0
2022,India,Drought,2.4,38,1053463.2,16.0,313794.43,65.85,170.0
2022,Bangladesh,Flood,4.4,62,1193616.0,14.0,355532.25,70.73,130.0
2009,India,Extreme Heat,2.3,21,119786.3,9.0,35668.58,82.93,45.0
2000,Indonesia,Landslide,1.7,34,110398.0,20.0,32872.84,56.1,150.0
2024,Philippines,Cyclone,0.8,4,48601.6,5.0,14471.26,92.68,35.0
2001,Bangladesh,Storm Surge,2.1,284,124605.6,135.0,37101.5,0.0,125.0
2022,Philippines,Cyclone,4.8,58,853250.0,12.0,254029.24,75.61,57.0
2001,Japan,Extreme Cold,3.8,38,74141.8,10.0,22071.54,80.49,10.0
2020,Japan,Extreme Cold,0.2,0,5243.8,2.0,1561.02,100.0,19.0
2009,Bangladesh,Flood,2.4,46,319191.0,19.0,94974.58,58.54,133.0
2005,Indonesia,Landslide,0.1,1,1242.5,5.0,369.65,92.68,153.0
2014,India,Drought,2.8,42,200627.0,15.0,59669.19,68.29,131.0
2011,Philippines,Cyclone,2.3,78,140523.1,34.0,41792.44,21.95,43.0
2007,Turkey,Earthquake,2.1,48,342452.0,23.0,101816.55,48.78,293.0
2005,Japan,Earthquake,3.9,47,2208909.0,12.0,656687.33,75.61,10.0
2013,Indonesia,Extreme Heat,3.2,29,265359.0,9.0,78887.48,82.93,47.0
2018,Turkey,Wildfire,0.7,1,33453.0,2.0,6673.0,100.0,125.0
2007,China,Volcanic Eruption,4.9,113,211836.8,23.0,62943.1,48.78,116.0
2022,Indonesia,Tsunami,2.7,22,220041.9,8.0,65380.26,85.37,601.0
2023,China,Drought,0.2,3,71712.6,16.0,21303.67,65.85,60.0
2005,India,Extreme Heat,0.5,11,21915.5,22.0,3394.0,51.22,61.0
1994,Turkey,Earthquake,7.1,135,14200000.0,19.0,4217400.0,58.54,77.0
2001,South Africa,Drought,4.2,59,320000.0,14.0,95040.0,70.73,262.0
2002,Indonesia,Earthquake,5.2,47,10400000.0,9.0,3088800.0,82.93,999.0
2003,Brazil,Drought,1.8,79,1620000.0,44.0,481140.0,0.0,173.0
2005,South Africa,Wildfire,1.5,26,2200000.0,17.0,653400.0,63.41,343.0
2005,Nigeria,Cyclone,3.1,90,310000.0,29.0,92070.0,34.15,92.0
2006,Nigeria,Flood,0.6,3,300000.0,5.0,89100.0,92.68,1091.0
2006,Nigeria,Flood,3.1,50,1550000.0,16.0,460350.0,65.85,875.0
2006,Nigeria,Extreme Heat,2.1,13,210000.0,6.0,62370.0,90.24,38.0
2008,South Africa,Drought,3.0,33,3000000.0,11.0,891000.0,78.05,302.0
2008,South Africa,Drought,0.5,2,500000.0,3.0,148500.0,97.56,333.0
2008,Nigeria,Extreme Heat,2.1,50,210000.0,24.0,62370.0,46.34,36.0
2009,South Africa,Wildfire,0.1,1,10000.0,7.0,2970.0,87.8,310.0
2010,Nigeria,Drought,1.3,38,1300000.0,29.0,386100.0,34.15,602.0
2010,South Africa,Landslide,1.3,22,130000.0,17.0,38610.0,63.41,327.0
2011,Nigeria,Drought,3.1,25,3100000.0,8.0,920700.0,85.37,572.0
2012,Nigeria,Cyclone,2.3,55,230000.0,24.0,68310.0,46.34,78.0
2012,South Africa,Extreme Heat,2.9,3,290000.0,1.0,86130.0,100.0,71.0
2013,Bangladesh,Flood,2.5,48,1250000.0,19.0,371250.0,58.54,99.0
2014,South Africa,Storm Surge,3.2,32,960000.0,10.0,285120.0,80.49,307.0
2014,South Africa,Extreme Heat,2.9,23,290000.0,8.0,86130.0,85.37,33.0
2016,Nigeria,Drought,1.9,51,1900000.0,27.0,564300.0,39.02,708.0
2017,South Africa,Drought,1.9,19,1900000.0,10.0,564300.0,80.49,274.0
2018,Nigeria,Landslide,1.8,97,180000.0,54.0,53460.0,0.0,948.0
2018,Nigeria,Flood,0.5,2,250000.0,3.0,74250.0,97.56,1073.0
2019,South Africa,Landslide,1.1,15,110000.0,14.0,32670.0,70.73,318.0
2019,Nigeria,Cyclone,2.6,5,260000.0,2.0,77220.0,100.0,20.0
2020,Indonesia,Earthquake,7.5,150,15000000.0,20.0,4455000.0,56.1,490.0
2020,South Africa,Landslide,2.1,25,210000.0,12.0,62370.0,75.61,274.0
2020,South Africa,Wildfire,2.8,28,280000.0,10.0,83160.0,80.49,235.0
2021,South Africa,Drought,0.9,5,900000.0,5.0,267300.0,92.68,341.0
2021,Nigeria,Extreme Heat,1.1,43,110000.0,39.0,32670.0,9.76,59.0
2022,Nigeria,Storm Surge,1.3,21,390000.0,16.0,115830.0,65.85,700.0
2022,Nigeria,Extreme Heat,2.3,46,230000.0,20.0,68310.0,56.1,55.0
2022,Nigeria,Extreme Heat,0.9,25,90000.0,28.0,26730.0,36.59,61.0
2023,South Africa,Extreme Heat,1.7,7,170000.0,4.0,50490.0,95.12,37.0
2023,South Africa,Drought,4.4,44,4400000.0,10.0,1306800.0,80.49,224.0
2023,Nigeria,Storm Surge,2.9,46,870000.0,16.0,258390.0,65.85,660.0
2015,Turkey,Earthquake,0.3,3,94384.8,10.0,28029.05,80.49,63.0
2015,Bangladesh,Extreme Heat,3.0,39,59328.0,13.0,17617.86,73.17,92.0
2000,Indonesia,Storm Surge,1.4,28,110378.8,20.0,32770.91,56.1,105.0
2006,Japan,Volcanic Eruption,3.3,40,86004.6,12.0,25533.53,75.61,19.0
2022,Indonesia,Landslide,1.4,13,22649.2,9.0,5927.0,82.93,109.0
2016,Turkey,Extreme Cold,0.3,1,15814.0,3.0,4693.12,97.56,94.0
2010,Bangladesh,Tornado,1.7,70,66385.0,41.0,19696.38,4.88,114.0
2021,India,Flood,1.4,28,396710.0,20.0,117670.86,56.1,114.0
2024,Indonesia,Tsunami,3.2,51,145488.0,16.0,43148.72,65.85,668.0
2023,Philippines,Landslide,2.9,44,90548.0,15.0,26854.3,68.29,135.0
1996,Philippines,Volcanic Eruption,2.8,112,109435.2,40.0,32451.91,7.32,171.0
2013,India,Drought,0.1,2,48031.6,23.0,14239.16,48.78,140.0
2021,China,Extreme Heat,1.5,33,107316.0,22.0,31809.41,51.22,3.0
2010,Bangladesh,Landslide,4.3,241,166078.9,56.0,49224.54,0.0,171.0
2022,India,Flood,4.9,108,1444260.3,22.0,428005.19,51.22,151.0
2019,Philippines,Flood,0.1,1,37437.4,7.0,11092.94,87.8,119.0
2013,China,Drought,3.3,89,309065.0,27.0,91539.0,39.02,150.0
2020,Philippines,Tsunami,2.1,29,126594.3,14.0,37478.93,70.73,751.0
2021,Philippines,Flood,1.8,9,332177.0,5.0,98339.4,92.68,120.0
1994,South Africa,Flood,4.6,78,250000.0,17.0,74000.0,63.41,208.0
1997,Nigeria,Drought,2.0,136,260000.0,68.0,76960.0,0.0,430.0
2003,South Africa,Flood,2.3,2,450000.0,1.0,133200.0,100.0,302.0
2005,Nigeria,Extreme Heat,1.7,20,170000.0,12.0,50320.0,75.61,43.0
2006,Philippines,Cyclone,7.7,239,770000.0,31.0,227920.0,29.27,78.0
2006,Nigeria,Extreme Heat,2.3,30,230000.0,13.0,68080.0,73.17,65.0
2006,Nigeria,Extreme Heat,0.1,3,10000.0,27.0,2960.0,39.02,67.0
2007,Nigeria,Flood,3.1,81,1550000.0,26.0,458800.0,41.46,1209.0
2007,Congo,Landslide,0.7,77,70000.0,110.0,20720.0,0.0,851.0
2007,Nigeria,Drought,3.1,71,3100000.0,23.0,917600.0,48.78,315.0
2007,South Africa,Wildfire,3.6,7,360000.0,2.0,106560.0,100.0,235.0
2007,Nigeria,Extreme Heat,2.7,127,270000.0,47.0,79920.0,0.0,57.0
2008,South Africa,Extreme Heat,2.7,19,270000.0,7.0,79920.0,87.8,95.0
2009,South Africa,Wildfire,0.9,16,90000.0,18.0,26640.0,60.98,278.0
2010,Nigeria,Drought,1.0,15,1000000.0,15.0,296000.0,68.29,398.0
2011,South Africa,Flood,1.3,10,650000.0,8.0,192400.0,85.37,888.0
2011,Nigeria,Extreme Heat,2.3,41,230000.0,18.0,68080.0,60.98,18.0
2012,Nigeria,Storm Surge,1.4,18,420000.0,13.0,124320.0,73.17,631.0
2012,South Africa,Extreme Heat,0.1,0,10000.0,3.0,2960.0,97.56,48.0
2013,South Africa,Wildfire,1.4,17,140000.0,12.0,41440.0,75.61,280.0
2013,Nigeria,Wildfire,3.4,92,340000.0,27.0,100640.0,39.02,359.0
2013,South Africa,Drought,0.5,3,500000.0,5.0,148000.0,92.68,357.0
2013,Nigeria,Extreme Heat,2.4,53,240000.0,22.0,71040.0,51.22,52.0
2014,Nigeria,Drought,1.0,10,1000000.0,10.0,296000.0,80.49,667.0
2015,South Africa,Drought,1.8,7,1800000.0,4.0,532800.0,95.12,265.0
2015,South Africa,Wildfire,2.3,21,230000.0,9.0,68080.0,82.93,301.0
2015,Nigeria,Flood,2.6,55,1300000.0,21.0,384800.0,53.66,596.0
2015,Nigeria,Extreme Heat,0.1,0,10000.0,2.0,2960.0,100.0,34.0
2016,South Africa,Wildfire,4.1,49,410000.0,12.0,121360.0,75.61,316.0
2016,South Africa,Drought,1.4,8,1400000.0,6.0,414400.0,90.24,301.0
2017,Nigeria,Drought,2.8,70,2800000.0,25.0,828800.0,43.9,273.0
2018,South Africa,Flood,7.9,95,3950000.0,12.0,1169200.0,75.61,566.0
2018,South Africa,Landslide,3.9,35,390000.0,9.0,115440.0,82.93,243.0
2019,South Africa,Flood,6.6,79,3300000.0,12.0,976800.0,75.61,579.0
2020,Nigeria,Extreme Heat,1.7,43,170000.0,25.0,50320.0,43.9,37.0
2021,South Africa,Flood,1.9,8,950000.0,4.0,281200.0,95.12,378.0
2021,South Africa,Extreme Heat,3.2,13,320000.0,4.0,94720.0,95.12,70.0
2022,Congo,Landslide,6.6,99,660000.0,15.0,195360.0,68.29,475.0
2022,Nigeria,Drought,0.5,15,500000.0,29.0,148000.0,34.15,275.0
2023,South Africa,Drought,1.9,11,1900000.0,6.0,562400.0,90.24,309.0
2023,South Africa,Flood,7.7,39,3850000.0,5.0,1139600.0,92.68,453.0
2019,Indonesia,Storm Surge,0.5,5,97336.5,10.0,28810.81,80.49,116.0
2019,Philippines,Landslide,1.0,12,43645.0,12.0,12918.35,75.61,119.0
2005,China,Tornado,3.0,99,143142.0,33.0,42365.11,24.39,140.0
1995,India,Cyclone,2.5,58,177210.0,23.0,52436.47,48.78,26.0
2005,India,Cyclone,2.3,44,92377.2,19.0,27332.45,58.54,22.0
2007,India,Wildfire,1.2,25,114033.6,21.0,33726.07,53.66,90.0
2017,China,Storm Surge,4.2,29,914516.4,7.0,270470.19,87.8,128.0
2005,Bangladesh,Extreme Heat,0.6,28,25141.8,46.0,7433.88,0.0,65.0
2009,Japan,Extreme Cold,0.5,1,11202.5,2.0,8531.0,100.0,21.0
2006,China,Cyclone,1.1,18,24776.4,16.0,5580.0,65.85,75.0
2022,China,Storm Surge,1.2,34,105854.4,28.0,31290.59,36.59,94.0
2012,China,Earthquake,3.3,53,5487903.3,16.0,1622172.03,65.85,95.0
2023,India,Earthquake,3.0,48,710211.0,16.0,209915.52,65.85,381.0
2021,India,Landslide,0.5,11,38736.5,22.0,11443.97,51.22,126.0
2004,India,Drought,0.4,8,350794.4,19.0,103628.52,58.54,124.0
2021,China,Volcanic Eruption,1.3,5,43236.7,4.0,12769.45,95.12,102.0
2019,Philippines,Volcanic Eruption,0.1,2,3863.8,20.0,1140.96,56.1,91.0
1998,Japan,Earthquake,4.0,60,1500674.0,15.0,443090.4,68.29,18.0
2011,Philippines,Cyclone,1.2,36,102262.8,30.0,30192.83,31.71,62.0
1998,China,Cyclone,3.3,79,188298.0,24.0,55590.05,46.34,59.0
1999,China,Extreme Heat,2.2,57,194207.2,26.0,57307.55,41.46,77.0
2020,Turkey,Earthquake,4.5,41,2566092.0,9.0,757140.12,82.93,153.0
2012,Bangladesh,Flood,2.8,104,945132.0,37.0,278863.02,14.63,128.0
