year,country,disaster_type,severity_index,casualties,economic_loss,response_hours,aid_amount,response_score,recovery_days
2001,Nigeria,Storm Surge,2.1,32,"€3,000,000.00",15.00,"€909,000.00",68.29,712.00
2020,India,Wildfire,2.9,119,"€90,859.90",41.00,"€27,529.24",4.88,117.00
2023,Bangladesh,Landslide,1.8,70,"€13,127.40",39.00,"€3,975.86",9.76,177.00
2020,Philippines,Cyclone,3.7,81,"€115,488.10",22.00,"€34,974.62",51.22,36.00
2006,Bangladesh,Flood,2.2,29,"€643,027.00",13.00,"€194,730.34",73.17,138.00
2022,Turkey,Earthquake,0.8,10,"€1,112,553.00",13.00,"€336,906.11",73.17,144.00
2023,Japan,Landslide,0.8,3,"€11,753.60",4.00,"€2,044.00",95.12,7.00
2016,Indonesia,Earthquake,6.1,12,"€2,891,040.10",2.00,"€875,347.07",100.00,340.00
2020,Japan,Landslide,1,4,"€21,181.00",4.00,"€6,412.34",95.12,7.00
2022,Bangladesh,Cyclone,1.5,62,"€129,880.50",41.00,"€39,318.78",4.88,70.00
2004,Turkey,Flood,1.3,5,"€570,138.40",4.00,"€172,586.10",95.12,104.00
2021,Bangladesh,Cyclone,0.4,8,"€16,852.00",21.00,"€5,099.49",53.66,95.00
2024,Philippines,Storm Surge,3.1,19,"€875,518.00",6.00,"€264,885.19",90.24,105.00
2005,Bangladesh,Storm Surge,4.4,57,"€163,661.00",13.00,"€49,514.57",73.17,153.00
2020,Indonesia,Volcanic Eruption,5,80,"€364,080.00",16.00,"€110,142.63",65.85,103.00
2022,Japan,Landslide,2.2,7,"€39,795.80",3.00,"€12,038.24",97.56,9.00
2018,Turkey,Drought,0.8,8,"€409,572.80",10.00,"€123,883.44",80.49,137.00
2011,Japan,Earthquake,1.5,9,"€231,072.00",6.00,"€69,875.44",90.24,9.00
2014,India,Wildfire,2.9,15,"€16,086.00",5.00,"€6,530.00",92.68,161.00
2010,Japan,Extreme Cold,3.6,25,"€52,241.00",7.00,"€15,795.53",87.80,29.00
2010,Turkey,Wildfire,2.6,34,"€127,891.40",13.00,"€38,665.28",73.17,80.00
2012,Philippines,Extreme Heat,0.5,11,"€17,861.00",21.00,"€5,397.30",53.66,24.00
2001,Indonesia,Landslide,0.9,37,"€20,579.40",41.00,"€6,218.64",4.88,164.00
2020,Philippines,Landslide,3.2,38,"€91,977.60",12.00,"€27,780.08",75.61,149.00
1999,Congo,Volcanic Eruption,5.9,30,"€1,200,000.00",5.00,"€362,400.00",92.68,1387.00
2001,Nigeria,Drought,3.3,119,"€170,000.00",36.00,"€51,340.00",17.07,374.00
2016,Philippines,Landslide,3.5,63,"€28,353.00",18.00,"€5,012.00",60.98,179.00
2006,Bangladesh,Storm Surge,0.5,12,"€68,303.00",23.00,"€20,623.28",48.78,128.00
2020,Indonesia,Extreme Heat,2.6,8,"€135,480.80",3.00,"€40,904.63",97.56,61.00
2000,China,Drought,4.6,281,"€156,081.00",61.00,"€47,119.63",0.00,134.00
2021,Philippines,Cyclone,3.2,90,"€4,939,406.00",28.00,"€1,490,947.03",36.59,52.00
2015,Indonesia,Extreme Heat,3.9,35,"€157,766.70",9.00,"€47,618.52",82.93,52.00
2009,Philippines,Cyclone,6.1,146,"€7,977,803.00",24.00,"€2,407,921.71",46.34,72.00
2000,China,Volcanic Eruption,0.1,2,"€2,190.10",21.00,€661.00,53.66,173.00
2024,Bangladesh,Flood,4.5,126,"€1,829,749.50",28.00,"€552,208.76",36.59,171.00
2019,Turkey,Flood,1.9,17,"€409,117.00",9.00,"€123,468.48",82.93,125.00
2001,India,Landslide,2.5,58,"€35,410.00",23.00,"€10,686.15",48.78,125.00
2015,India,Earthquake,2.5,45,"€4,367,619.00",18.00,"€1,317,992.52",60.98,411.00
2019,Turkey,Storm Surge,2.6,29,"€237,531.00",11.00,"€71,667.24",78.05,142.00
2022,Philippines,Tsunami,2.6,10,"€155,181.00",4.00,"€46,816.42",95.12,987.00
2023,Indonesia,Storm Surge,3.6,11,"€567,214.00",3.00,"€171,117.57",97.56,132.00
2004,Philippines,Cyclone,3.5,133,"€2,239,326.00",38.00,"€675,539.03",12.20,64.00
2015,India,Flood,1.8,31,"€402,073.00",17.00,"€121,244.93",63.41,155.00
2006,Japan,Earthquake,2.7,49,"€1,430,037.00",18.00,"€431,206.30",60.98,23.00
1993,Bangladesh,Extreme Heat,1.5,66,"€38,832.00",44.00,"€11,707.09",0.00,65.00
2002,China,Cyclone,0.8,14,"€53,692.80",17.00,"€16,184.82",63.41,100.00
2017,Philippines,Landslide,1.7,22,"€90,905.80",13.00,"€27,397.06",73.17,134.00
2013,Turkey,Storm Surge,1.8,32,"€323,820.00",18.00,"€97,560.42",60.98,66.00
2020,Philippines,Landslide,2.9,12,"€39,616.90",4.00,"€11,935.18",95.12,113.00
2007,Indonesia,Volcanic Eruption,7.9,174,"€144,220.00",22.00,"€43,445.88",51.22,160.00
2021,Bangladesh,Flood,0.6,26,"€199,189.20",44.00,"€59,991.55",0.00,152.00
2001,India,Flood,3.6,101,"€1,227,241.00",28.00,"€369,528.41",36.59,149.00
2021,Philippines,Cyclone,2.1,63,"€163,279.20",30.00,"€49,156.23",31.71,43.00
1990,Nigeria,Drought,0.5,19,"€290,000.00",38.00,"€87,290.00",12.20,625.00
2023,China,Earthquake,0.5,3,"€678,595.00",5.00,"€204,232.17",92.68,115.00
2014,Turkey,Flood,1.5,18,"€444,705.00",12.00,"€133,742.40",75.61,166.00
1998,China,Tsunami,4.2,151,"€282,756.60",36.00,"€85,020.31",17.07,163.00
2007,Philippines,Flood,1.4,24,"€348,161.00",17.00,"€104,665.99",63.41,134.00
2022,China,Flood,6.5,98,"€2,597,055.50",15.00,"€780,541.99",68.29,35.00
2020,Turkey,Earthquake,3.8,15,"€6,831,593.00",4.00,"€2,052,800.18",95.12,193.00
2017,Bangladesh,Cyclone,2.6,31,"€83,350.80",12.00,"€25,032.85",75.61,91.00
2024,Philippines,Tsunami,2.9,35,"€147,662.20",12.00,"€44,347.32",75.61,714.00
2000,Turkey,Earthquake,0.1,1,"€53,313.20",12.00,"€16,009.26",75.61,107.00
2008,Indonesia,Tsunami,4.6,23,"€223,210.40",5.00,"€67,018.12",92.68,208.00
2011,India,Landslide,0.4,3,€544.40,7.00,€163.45,87.80,133.00
2020,Turkey,Drought,0.6,1,"€157,922.40",2.00,"€47,402.53",100.00,33.00
2006,Japan,Cyclone,2.6,13,"€33,196.80",5.00,"€9,347.00",92.68,8.00
2021,Indonesia,Cyclone,0.6,13,"€26,427.00",22.00,"€7,930.18",51.22,43.00
2016,Philippines,Extreme Heat,2,22,"€37,458.00",11.00,"€11,240.06",78.05,30.00
2022,Philippines,Landslide,1.1,4,"€38,420.80",4.00,"€11,528.50",95.12,113.00
2007,Turkey,Earthquake,4.3,26,"€5,388,820.20",6.00,"€1,616,922.12",90.24,294.00
1992,Congo,Flood,4.3,404,"€520,000.00",94.00,"€156,000.00",0.00,926.00
1998,South Africa,Storm Surge,0.3,5,"€3,200,000.00",18.00,"€960,000.00",60.98,259.00
2003,Nigeria,Storm Surge,1.4,50,"€150,000.00",36.00,"€45,000.00",17.07,715.00
2004,Nigeria,Drought,2.8,56,"€270,000.00",20.00,"€81,000.00",56.10,469.00
2004,South Africa,Extreme Heat,1.6,18,"€160,000.00",11.00,"€48,000.00",78.05,41.00
2005,Indonesia,Earthquake,6.4,90,"€12,800,000.00",14.00,"€3,840,000.00",70.73,938.00
2005,Congo,Flood,6.6,304,"€330,000.00",46.00,"€99,000.00",0.00,517.00
2006,South Africa,Drought,3.8,61,"€3,800,000.00",16.00,"€1,140,000.00",65.85,285.00
2007,Nigeria,Drought,0.3,13,"€300,000.00",44.00,"€90,000.00",0.00,608.00
2008,South Africa,Drought,2.6,23,"€2,600,000.00",9.00,"€780,000.00",82.93,225.00
2008,South Africa,Flood,7.1,64,"€3,550,000.00",9.00,"€1,065,000.00",82.93,517.00
2008,Nigeria,Storm Surge,1.9,67,"€570,000.00",35.00,"€171,000.00",19.51,609.00
2008,Nigeria,Flood,5,200,"€2,500,000.00",40.00,"€750,000.00",7.32,1070.00
2010,Nigeria,Drought,1.5,14,"€1,500,000.00",9.00,"€450,000.00",82.93,579.00
2012,Turkey,Earthquake,6.6,145,"€13,200,000.00",22.00,"€3,960,000.00",51.22,124.00
2013,South Africa,Wildfire,4,36,"€400,000.00",9.00,"€120,000.00",82.93,227.00
2015,South Africa,Flood,7.9,79,"€3,950,000.00",10.00,"€1,185,000.00",80.49,315.00
2015,Nigeria,Drought,1.8,9,"€1,800,000.00",5.00,"€540,000.00",92.68,644.00
2016,Nigeria,Drought,2.8,95,"€2,800,000.00",34.00,"€840,000.00",21.95,711.00
2017,Nigeria,Flood,3.4,61,"€1,700,000.00",18.00,"€510,000.00",60.98,624.00
2017,South Africa,Storm Surge,3.8,23,"€1,140,000.00",6.00,"€342,000.00",90.24,346.00
2018,South Africa,Wildfire,0.9,9,"€90,000.00",10.00,"€27,000.00",80.49,244.00
2018,South Africa,Drought,2.7,3,"€2,700,000.00",1.00,"€810,000.00",100.00,350.00
2019,Nigeria,Drought,0.7,23,"€700,000.00",33.00,"€210,000.00",24.39,340.00
2019,Nigeria,Flood,3.5,81,"€1,750,000.00",23.00,"€525,000.00",48.78,349.00
2019,Congo,Volcanic Eruption,6.9,200,"€690,000.00",29.00,"€207,000.00",34.15,381.00
2019,South Africa,Storm Surge,1.1,7,"€330,000.00",6.00,"€99,000.00",90.24,196.00
2020,Nigeria,Flood,6,234,"€3,000,000.00",39.00,"€900,000.00",9.76,657.00
2021,Turkey,Flood,0,0,"€10,000.00",8.00,"€3,000.00",85.37,158.00
2021,Nigeria,Drought,1.8,18,"€1,800,000.00",10.00,"€540,000.00",80.49,433.00
2021,Nigeria,Drought,0.2,3,"€200,000.00",15.00,"€60,000.00",68.29,635.00
2022,Nigeria,Cyclone,1.4,21,"€140,000.00",15.00,"€42,000.00",68.29,19.00
2024,Nigeria,Drought,2.4,22,"€2,400,000.00",9.00,"€720,000.00",82.93,387.00
2009,South Africa,Extreme Heat,1.1,8,"€110,000.00",7.00,"€33,000.00",87.80,74.00
2010,Congo,Landslide,1.1,21,"€110,000.00",19.00,"€33,000.00",58.54,963.00
2003,China,Drought,2.1,44,"€96,795.00",21.00,"€29,025.41",53.66,30.00
2022,Philippines,Tsunami,0.7,9,"€31,189.20",13.00,"€2,795.00",73.17,436.00
2014,Japan,Volcanic Eruption,3.4,7,"€15,575.40",2.00,"€4,668.54",100.00,22.00
2023,Philippines,Volcanic Eruption,2.3,30,"€148,793.90",13.00,"€44,569.75",73.17,170.00
1998,China,Cyclone,4.9,176,"€124,386.50",36.00,"€37,251.49",17.07,63.00
2003,China,Tornado,2.1,63,"€107,383.50",30.00,"€32,150.43",31.71,83.00
2022,Japan,Storm Surge,3.9,23,"€401,094.00",6.00,"€120,085.29",90.24,13.00
2019,Bangladesh,Storm Surge,1.8,63,"€194,533.20",35.00,"€58,233.75",19.51,152.00
2009,China,Flood,8.5,136,"€1,174,634.00",16.00,"€351,439.74",65.85,142.00
2000,Bangladesh,Tornado,5.5,336,"€464,497.00",61.00,"€138,965.43",0.00,92.00
1997,Turkey,Earthquake,4.2,139,"€7,266,498.00",33.00,"€2,173,561.15",24.39,79.00
2014,Turkey,Earthquake,4.3,95,"€6,316,549.50",22.00,"€1,888,967.07",51.22,245.00
2023,Bangladesh,Flood,4.8,168,"€1,672,459.00",35.00,"€500,107.84",19.51,178.00
1991,South Africa,Drought,2.6,39,"€300,000.00",15.00,"€89,700.00",68.29,320.00
1995,Turkey,Earthquake,7.4,170,"€14,800,000.00",23.00,"€4,425,200.00",48.78,163.00
1997,Nigeria,Drought,3.2,115,"€1,170,000.00",36.00,"€349,830.00",17.07,492.00
1998,South Africa,Landslide,0.9,57,"€180,000.00",63.00,"€53,820.00",0.00,258.00
2000,Congo,Landslide,4.6,97,"€10,000.00",21.00,"€2,990.00",53.66,458.00
2001,Turkey,Earthquake,5.5,66,"€11,000,000.00",12.00,"€3,289,000.00",75.61,223.00
2002,South Africa,Wildfire,0.6,9,"€240,000.00",15.00,"€71,760.00",68.29,331.00
2004,South Africa,Drought,2.6,3,"€310,000.00",1.00,"€92,690.00",100.00,202.00
2005,Indonesia,Earthquake,6.3,101,"€12,600,000.00",16.00,"€3,767,400.00",65.85,581.00
2005,South Africa,Extreme Heat,2.7,11,"€270,000.00",4.00,"€80,730.00",95.12,50.00
2007,Indonesia,Earthquake,5,115,"€10,000,000.00",23.00,"€2,990,000.00",48.78,472.00
2009,South Africa,Extreme Heat,2.2,13,"€220,000.00",6.00,"€65,780.00",90.24,56.00
2010,South Africa,Landslide,1.7,7,"€170,000.00",4.00,"€50,830.00",95.12,195.00
2010,Nigeria,Extreme Heat,0.7,2,"€70,000.00",3.00,"€20,930.00",97.56,62.00
2010,Nigeria,Cyclone,2.1,99,"€210,000.00",47.00,"€62,790.00",0.00,47.00
2011,Nigeria,Drought,0.4,8,"€400,000.00",21.00,"€119,600.00",53.66,516.00
2011,South Africa,Drought,1,17,"€1,000,000.00",17.00,"€299,000.00",63.41,316.00
2011,Congo,Flood,3.7,152,"€1,850,000.00",41.00,"€553,150.00",4.88,740.00
2011,Nigeria,Extreme Heat,2.2,53,"€220,000.00",24.00,"€65,780.00",46.34,51.00
2012,Nigeria,Extreme Heat,3.3,10,"€330,000.00",3.00,"€98,670.00",97.56,84.00
2013,South Africa,Flood,4.8,10,"€2,400,000.00",2.00,"€717,600.00",100.00,561.00
2013,South Africa,Landslide,0.2,0,"€20,000.00",2.00,"€5,980.00",100.00,235.00
2014,Nigeria,Wildfire,1.2,8,"€120,000.00",7.00,"€35,880.00",87.80,336.00
2014,South Africa,Wildfire,2.5,25,"€250,000.00",10.00,"€74,750.00",80.49,313.00
2014,South Africa,Flood,2.1,2,"€1,050,000.00",1.00,"€313,950.00",100.00,439.00
2014,South Africa,Wildfire,4.5,9,"€450,000.00",2.00,"€134,550.00",100.00,238.00
2014,Congo,Flood,2.1,92,"€1,050,000.00",44.00,"€313,950.00",0.00,950.00
2014,Nigeria,Cyclone,1.3,21,"€130,000.00",16.00,"€38,870.00",65.85,36.00
2015,Nigeria,Drought,1.1,32,"€1,100,000.00",29.00,"€328,900.00",34.15,516.00
2015,Nigeria,Storm Surge,0.1,1,"€30,000.00",10.00,"€8,970.00",80.49,557.00
2016,South Africa,Wildfire,4.1,21,"€410,000.00",5.00,"€122,590.00",92.68,192.00
2017,India,Storm Surge,4.5,63,"€1,350,000.00",14.00,"€403,650.00",70.73,100.00
2017,Nigeria,Storm Surge,1.1,40,"€330,000.00",36.00,"€98,670.00",17.07,646.00
2017,Congo,Volcanic Eruption,4.1,119,"€410,000.00",29.00,"€122,590.00",34.15,1030.00
2018,South Africa,Drought,3,3,"€3,000,000.00",1.00,"€897,000.00",100.00,345.00
2019,South Africa,Drought,0.6,7,"€600,000.00",11.00,"€179,400.00",78.05,228.00
2019,Nigeria,Drought,2.5,95,"€2,500,000.00",38.00,"€747,500.00",12.20,586.00
2020,South Africa,Drought,0.7,6,"€700,000.00",9.00,"€209,300.00",82.93,180.00
2020,South Africa,Landslide,4.5,81,"€450,000.00",18.00,"€134,550.00",60.98,318.00
2021,Nigeria,Wildfire,2.6,122,"€260,000.00",47.00,"€77,740.00",0.00,587.00
2022,Turkey,Earthquake,7.4,37,"€14,800,000.00",5.00,"€4,425,200.00",92.68,130.00
2022,South Africa,Drought,4.5,45,"€4,500,000.00",10.00,"€1,345,500.00",80.49,295.00
2022,Congo,Flood,1,9,"€500,000.00",9.00,"€149,500.00",82.93,915.00
2022,Nigeria,Storm Surge,3.2,154,"€960,000.00",48.00,"€287,040.00",0.00,670.00
2022,South Africa,Drought,3.3,17,"€3,300,000.00",5.00,"€986,700.00",92.68,222.00
2022,Congo,Flood,3.3,73,"€1,650,000.00",22.00,"€493,350.00",51.22,567.00
2023,Nigeria,Drought,0.1,5,"€100,000.00",46.00,"€29,900.00",0.00,650.00
2023,Nigeria,Extreme Heat,2.8,6,"€280,000.00",2.00,"€83,720.00",100.00,71.00
2024,Nigeria,Cyclone,2.1,67,"€210,000.00",32.00,"€62,790.00",26.83,55.00
2024,Nigeria,Drought,3.1,90,"€3,100,000.00",29.00,"€926,900.00",34.15,316.00
2021,Bangladesh,Landslide,2.8,101,"€128,055.20",36.00,"€38,283.63",17.07,114.00
2010,China,Extreme Heat,0.9,17,"€39,951.00",19.00,"€11,940.85",58.54,19.00
2019,Turkey,Flood,0.8,9,"€327,968.00",11.00,"€98,023.13",78.05,98.00
2009,India,Landslide,5.1,122,"€324,032.00",24.00,"€96,831.73",46.34,106.00
2010,India,Drought,2.9,52,"€1,678,096.60",18.00,"€501,442.57",60.98,90.00
2004,Turkey,Storm Surge,0.4,7,"€33,226.40",18.00,"€6,814.00",60.98,154.00
2013,India,Drought,2.4,24,"€48,762.00",10.00,"€14,567.05",80.49,138.00
2014,Bangladesh,Flood,3.3,178,"€1,012,044.00",54.00,"€302,333.66",0.00,101.00
2014,Bangladesh,Flood,6,234,"€842,260.00",39.00,"€251,610.62",9.76,95.00
1998,China,Volcanic Eruption,4.1,185,"€188,821.40",45.00,"€56,395.27",0.00,24.00
2022,Japan,Landslide,2.9,6,"€63,135.90",2.00,"€18,855.95",100.00,27.00
2017,Japan,Flood,3.1,19,"€509,233.00",6.00,"€152,041.68",90.24,8.00
2015,Indonesia,Storm Surge,0.9,2,"€169,951.00",2.00,"€50,730.65",100.00,114.00
2017,Bangladesh,Flood,1.7,37,"€514,889.20",22.00,"€153,642.57",51.22,176.00
2013,Bangladesh,Extreme Heat,3.4,126,"€110,609.00",37.00,"€33,001.81",14.63,81.00
2005,Japan,Storm Surge,3.1,56,"€452,823.00",18.00,"€135,055.54",60.98,29.00
2010,Indonesia,Flood,0.2,4,"€45,595.20",20.00,"€13,594.53",56.10,94.00
2016,Indonesia,Volcanic Eruption,1.5,30,"€99,235.50",20.00,"€29,585.83",56.10,176.00
2007,Turkey,Extreme Cold,2.6,5,"€152,770.80",2.00,"€45,531.80",100.00,71.00
2003,Philippines,Extreme Heat,3.1,62,"€103,997.00",20.00,"€30,994.60",56.10,45.00
1998,Indonesia,Tsunami,7.6,319,"€23,981,361.00",42.00,"€7,147,233.13",2.44,516.00
1999,Turkey,Earthquake,5.3,53,"€10,600,000.00",10.00,"€3,158,800.00",80.49,92.00
2003,Nigeria,Flood,0.2,6,"€750,000.00",30.00,"€223,500.00",31.71,713.00
2004,Nigeria,Extreme Heat,0.6,37,"€60,000.00",61.00,"€17,880.00",0.00,64.00
2006,Nigeria,Storm Surge,2.2,22,"€660,000.00",10.00,"€196,680.00",80.49,326.00
2007,Nigeria,Extreme Heat,2,18,"€200,000.00",9.00,"€59,600.00",82.93,78.00
2009,India,Landslide,7,49,"€700,000.00",7.00,"€208,600.00",87.80,106.00
2009,South Africa,Drought,2.1,25,"€2,100,000.00",12.00,"€625,800.00",75.61,319.00
2010,Nigeria,Drought,3.2,35,"€3,200,000.00",11.00,"€953,600.00",78.05,717.00
2013,Nigeria,Drought,2.8,6,"€2,800,000.00",2.00,"€834,400.00",100.00,423.00
2013,Nigeria,Drought,1.7,82,"€1,700,000.00",48.00,"€506,600.00",0.00,648.00
2013,Nigeria,Flood,5,20,"€2,500,000.00",4.00,"€745,000.00",95.12,516.00
2013,Nigeria,Cyclone,1.6,6,"€160,000.00",4.00,"€47,680.00",95.12,60.00
2013,Nigeria,Cyclone,0.2,6,"€20,000.00",30.00,"€5,960.00",31.71,51.00
2013,South Africa,Extreme Heat,1.7,12,"€170,000.00",7.00,"€50,660.00",87.80,57.00
2015,Nigeria,Drought,3.3,129,"€3,300,000.00",39.00,"€983,400.00",9.76,350.00
2015,Nigeria,Drought,1.1,41,"€1,100,000.00",37.00,"€327,800.00",14.63,563.00
2017,Nigeria,Flood,0.6,10,"€300,000.00",16.00,"€89,400.00",65.85,462.00
2017,South Africa,Drought,2.3,5,"€2,300,000.00",2.00,"€685,400.00",100.00,283.00
2018,Congo,Flood,6.4,32,"€3,200,000.00",5.00,"€953,600.00",92.68,771.00
2019,Nigeria,Extreme Heat,3.5,77,"€350,000.00",22.00,"€104,300.00",51.22,20.00
2020,China,Tsunami,3.3,63,"€330,000.00",19.00,"€98,340.00",58.54,49.00
2020,South Africa,Landslide,2.7,38,"€270,000.00",14.00,"€80,460.00",70.73,278.00
2020,Nigeria,Flood,2.3,83,"€1,150,000.00",36.00,"€342,700.00",17.07,628.00
2020,South Africa,Drought,1.9,11,"€1,900,000.00",6.00,"€566,200.00",90.24,207.00
2020,Nigeria,Extreme Heat,0.8,35,"€80,000.00",44.00,"€23,840.00",0.00,77.00
2021,South Africa,Storm Surge,4.3,52,"€1,290,000.00",12.00,"€384,420.00",75.61,297.00
2021,Congo,Drought,0.6,7,"€600,000.00",12.00,"€178,800.00",75.61,605.00
2021,Nigeria,Drought,0.2,4,"€200,000.00",20.00,"€59,600.00",56.10,602.00
2021,South Africa,Drought,3.8,11,"€3,800,000.00",3.00,"€1,132,400.00",97.56,276.00
2021,Nigeria,Extreme Heat,3.2,32,"€320,000.00",10.00,"€95,360.00",80.49,76.00
2022,South Africa,Drought,4,28,"€4,000,000.00",7.00,"€1,192,000.00",87.80,345.00
2022,Nigeria,Drought,1.9,82,"€1,900,000.00",43.00,"€566,200.00",0.00,436.00
2022,Congo,Landslide,2.2,75,"€220,000.00",34.00,"€65,560.00",21.95,688.00
2023,Philippines,Extreme Heat,3.2,45,"€320,000.00",14.00,"€95,360.00",70.73,45.00
2023,South Africa,Wildfire,0.9,7,"€90,000.00",8.00,"€26,820.00",85.37,321.00
2023,South Africa,Flood,6.3,44,"€3,150,000.00",7.00,"€938,700.00",87.80,505.00
2023,Nigeria,Storm Surge,0.6,15,"€180,000.00",25.00,"€53,640.00",43.90,332.00
2023,South Africa,Wildfire,3.7,15,"€370,000.00",4.00,"€110,260.00",95.12,274.00
2024,South Africa,Drought,0.4,3,"€400,000.00",7.00,"€119,200.00",87.80,297.00
2022,India,Drought,2.4,38,"€1,053,463.20",16.00,"€313,794.43",65.85,170.00
2022,Bangladesh,Flood,4.4,62,"€1,193,616.00",14.00,"€355,532.25",70.73,130.00
2009,India,Extreme Heat,2.3,21,"€119,786.30",9.00,"€35,668.58",82.93,45.00
2000,Indonesia,Landslide,1.7,34,"€110,398.00",20.00,"€32,872.84",56.10,150.00
2024,Philippines,Cyclone,0.8,4,"€48,601.60",5.00,"€14,471.26",92.68,35.00
2001,Bangladesh,Storm Surge,2.1,284,"€124,605.60",135.00,"€37,101.50",0.00,125.00
2022,Philippines,Cyclone,4.8,58,"€853,250.00",12.00,"€254,029.24",75.61,57.00
2001,Japan,Extreme Cold,3.8,38,"€74,141.80",10.00,"€22,071.54",80.49,10.00
2020,Japan,Extreme Cold,0.2,0,"€5,243.80",2.00,"€1,561.02",100.00,19.00
2009,Bangladesh,Flood,2.4,46,"€319,191.00",19.00,"€94,974.58",58.54,133.00
2005,Indonesia,Landslide,0.1,1,"€1,242.50",5.00,€369.65,92.68,153.00
2014,India,Drought,2.8,42,"€200,627.00",15.00,"€59,669.19",68.29,131.00
2011,Philippines,Cyclone,2.3,78,"€140,523.10",34.00,"€41,792.44",21.95,43.00
2007,Turkey,Earthquake,2.1,48,"€342,452.00",23.00,"€101,816.55",48.78,293.00
2005,Japan,Earthquake,3.9,47,"€2,208,909.00",12.00,"€656,687.33",75.61,10.00
2013,Indonesia,Extreme Heat,3.2,29,"€265,359.00",9.00,"€78,887.48",82.93,47.00
2018,Turkey,Wildfire,0.7,1,"€33,453.00",2.00,"€6,673.00",100.00,125.00
2007,China,Volcanic Eruption,4.9,113,"€211,836.80",23.00,"€62,943.10",48.78,116.00
2022,Indonesia,Tsunami,2.7,22,"€220,041.90",8.00,"€65,380.26",85.37,601.00
2023,China,Drought,0.2,3,"€71,712.60",16.00,"€21,303.67",65.85,60.00
2005,India,Extreme Heat,0.5,11,"€21,915.50",22.00,"€3,394.00",51.22,61.00
1994,Turkey,Earthquake,7.1,135,"€14,200,000.00",19.00,"€4,217,400.00",58.54,77.00
2001,South Africa,Drought,4.2,59,"€320,000.00",14.00,"€95,040.00",70.73,262.00
2002,Indonesia,Earthquake,5.2,47,"€10,400,000.00",9.00,"€3,088,800.00",82.93,999.00
2003,Brazil,Drought,1.8,79,"€1,620,000.00",44.00,"€481,140.00",0.00,173.00
2005,South Africa,Wildfire,1.5,26,"€2,200,000.00",17.00,"€653,400.00",63.41,343.00
2005,Nigeria,Cyclone,3.1,90,"€310,000.00",29.00,"€92,070.00",34.15,92.00
2006,Nigeria,Flood,0.6,3,"€300,000.00",5.00,"€89,100.00",92.68,1091.00
2006,Nigeria,Flood,3.1,50,"€1,550,000.00",16.00,"€460,350.00",65.85,875.00
2006,Nigeria,Extreme Heat,2.1,13,"€210,000.00",6.00,"€62,370.00",90.24,38.00
2008,South Africa,Drought,3,33,"€3,000,000.00",11.00,"€891,000.00",78.05,302.00
2008,South Africa,Drought,0.5,2,"€500,000.00",3.00,"€148,500.00",97.56,333.00
2008,Nigeria,Extreme Heat,2.1,50,"€210,000.00",24.00,"€62,370.00",46.34,36.00
2009,South Africa,Wildfire,0.1,1,"€10,000.00",7.00,"€2,970.00",87.80,310.00
2010,Nigeria,Drought,1.3,38,"€1,300,000.00",29.00,"€386,100.00",34.15,602.00
2010,South Africa,Landslide,1.3,22,"€130,000.00",17.00,"€38,610.00",63.41,327.00
2011,Nigeria,Drought,3.1,25,"€3,100,000.00",8.00,"€920,700.00",85.37,572.00
2012,Nigeria,Cyclone,2.3,55,"€230,000.00",24.00,"€68,310.00",46.34,78.00
2012,South Africa,Extreme Heat,2.9,3,"€290,000.00",1.00,"€86,130.00",100.00,71.00
2013,Bangladesh,Flood,2.5,48,"€1,250,000.00",19.00,"€371,250.00",58.54,99.00
2014,South Africa,Storm Surge,3.2,32,"€960,000.00",10.00,"€285,120.00",80.49,307.00
2014,South Africa,Extreme Heat,2.9,23,"€290,000.00",8.00,"€86,130.00",85.37,33.00
2016,Nigeria,Drought,1.9,51,"€1,900,000.00",27.00,"€564,300.00",39.02,708.00
